order_id,ordered_at,customer_key,region,currency,net_amount,tax_amount,gross_amount,order_status
ORD-001025,2026-06-22T07:05:00+00:00,CUS-00269,North America,USD,225.92,18.07,243.99,completed
ORD-001026,2026-06-22T08:18:00+00:00,CUS-00315,Europe,EUR,75.19,15.04,90.23,completed
ORD-001027,2026-06-22T09:31:00+00:00,CUS-00234,North America,USD,564.38,45.15,609.53,refunded
ORD-001028,2026-06-22T10:44:00+00:00,CUS-00351,Europe,EUR,126.72,25.34,152.06,completed
ORD-001029,2026-06-22T11:57:00+00:00,CUS-00213,Europe,EUR,594.70,118.94,713.64,completed
ORD-001030,2026-06-22T13:10:00+00:00,CUS-00244,United Kingdom,GBP,425.73,85.15,510.88,completed
ORD-001031,2026-06-22T14:23:00+00:00,CUS-00307,Europe,EUR,470.34,94.07,564.41,refunded
ORD-001032,2026-06-22T15:36:00+00:00,CUS-00236,North America,USD,409.51,32.76,442.27,completed
ORD-001033,2026-06-22T16:49:00+00:00,CUS-00010,North America,USD,123.22,9.86,133.08,pending
ORD-001034,2026-06-22T18:02:00+00:00,CUS-00322,United Kingdom,GBP,595.26,119.05,714.31,completed
ORD-001035,2026-06-22T19:15:00+00:00,CUS-00292,United Kingdom,GBP,102.72,20.54,123.26,completed
ORD-001036,2026-06-22T20:28:00+00:00,CUS-00145,North America,USD,359.28,28.74,388.02,completed
ORD-001037,2026-06-22T21:41:00+00:00,CUS-00273,Europe,EUR,101.11,20.22,121.33,completed
ORD-001038,2026-06-22T22:54:00+00:00,CUS-00028,United Kingdom,GBP,278.48,55.70,334.18,completed
ORD-001039,2026-06-23T00:07:00+00:00,CUS-00298,United Kingdom,GBP,404.70,80.94,485.64,completed
ORD-001040,2026-06-23T01:20:00+00:00,CUS-00153,United Kingdom,GBP,186.45,37.29,223.74,completed
ORD-001041,2026-06-23T02:33:00+00:00,CUS-00113,United Kingdom,GBP,56.52,11.30,67.82,completed
ORD-001042,2026-06-23T03:46:00+00:00,CUS-00268,Europe,EUR,365.86,73.17,439.03,completed
ORD-001043,2026-06-23T04:59:00+00:00,CUS-00364,North America,USD,281.86,22.55,304.41,refunded
ORD-001044,2026-06-23T06:12:00+00:00,CUS-00185,United Kingdom,GBP,488.64,97.73,586.37,completed
ORD-001045,2026-06-23T07:25:00+00:00,CUS-00042,Europe,EUR,277.78,55.56,333.34,completed
ORD-001046,2026-06-23T08:38:00+00:00,CUS-00324,North America,USD,145.92,11.67,157.59,completed
ORD-001047,2026-06-23T09:51:00+00:00,CUS-00264,Europe,EUR,493.21,98.64,591.85,completed
ORD-001048,2026-06-23T11:04:00+00:00,CUS-00026,North America,USD,276.63,22.13,298.76,completed
ORD-001049,2026-06-23T12:17:00+00:00,CUS-00032,North America,USD,143.13,11.45,154.58,completed
ORD-001050,2026-06-23T13:30:00+00:00,CUS-00117,North America,USD,165.40,13.23,178.63,completed
ORD-001051,2026-06-23T14:43:00+00:00,CUS-00103,United Kingdom,GBP,299.08,59.82,358.90,completed
ORD-001052,2026-06-23T15:56:00+00:00,CUS-00317,United Kingdom,GBP,382.29,76.46,458.75,pending
ORD-001053,2026-06-23T17:09:00+00:00,CUS-00101,Europe,EUR,168.86,33.77,202.63,completed
ORD-001054,2026-06-23T18:22:00+00:00,CUS-00198,Europe,EUR,399.76,79.95,479.71,completed
ORD-001055,2026-06-23T19:35:00+00:00,CUS-00062,United Kingdom,GBP,250.71,50.14,300.85,refunded
ORD-001056,2026-06-23T20:48:00+00:00,CUS-00042,North America,USD,557.31,44.58,601.89,completed
ORD-001057,2026-06-23T22:01:00+00:00,CUS-00311,Europe,EUR,153.41,30.68,184.09,completed
ORD-001058,2026-06-23T23:14:00+00:00,CUS-00301,Europe,EUR,150.25,30.05,180.30,completed
ORD-001059,2026-06-24T00:27:00+00:00,CUS-00305,United Kingdom,GBP,411.48,82.30,493.78,pending
ORD-001060,2026-06-24T01:40:00+00:00,CUS-00013,North America,USD,487.37,38.99,526.36,pending
ORD-001061,2026-06-24T02:53:00+00:00,CUS-00335,United Kingdom,GBP,177.56,35.51,213.07,completed
ORD-001062,2026-06-24T04:06:00+00:00,CUS-00384,United Kingdom,GBP,264.30,52.86,317.16,pending
ORD-001063,2026-06-24T05:19:00+00:00,CUS-00285,North America,USD,324.28,25.94,350.22,completed
ORD-001064,2026-06-24T06:32:00+00:00,CUS-00104,United Kingdom,GBP,43.50,8.70,52.20,completed
ORD-001065,2026-06-24T07:45:00+00:00,CUS-00306,United Kingdom,GBP,418.15,83.63,501.78,refunded
ORD-001066,2026-06-24T08:58:00+00:00,CUS-00198,North America,USD,236.33,18.91,255.24,pending
ORD-001067,2026-06-24T10:11:00+00:00,CUS-00200,United Kingdom,GBP,360.37,72.07,432.44,completed
ORD-001068,2026-06-24T11:24:00+00:00,CUS-00392,North America,USD,58.18,4.65,62.83,completed
ORD-001069,2026-06-24T12:37:00+00:00,CUS-00196,Europe,EUR,236.04,47.21,283.25,completed
ORD-001070,2026-06-24T13:50:00+00:00,CUS-00216,North America,USD,592.22,47.38,639.60,completed
ORD-001071,2026-06-24T15:03:00+00:00,CUS-00236,United Kingdom,GBP,478.38,95.68,574.06,completed
ORD-001072,2026-06-24T16:16:00+00:00,CUS-00166,United Kingdom,GBP,285.98,57.20,343.18,completed
ORD-001073,2026-06-24T17:29:00+00:00,CUS-00317,Europe,EUR,327.98,65.60,393.58,refunded
ORD-001074,2026-06-24T18:42:00+00:00,CUS-00256,Europe,EUR,434.03,86.81,520.84,completed
ORD-001075,2026-06-24T19:55:00+00:00,CUS-00194,United Kingdom,GBP,95.94,19.19,115.13,completed
ORD-001076,2026-06-24T21:08:00+00:00,CUS-00327,Europe,EUR,43.85,8.77,52.62,completed
ORD-001077,2026-06-24T22:21:00+00:00,CUS-00070,United Kingdom,GBP,526.76,105.35,632.11,completed
ORD-001078,2026-06-24T23:34:00+00:00,CUS-00153,North America,USD,276.92,22.15,299.07,pending
ORD-001079,2026-06-25T00:47:00+00:00,CUS-00049,North America,USD,336.44,26.92,363.36,completed
ORD-001080,2026-06-25T02:00:00+00:00,CUS-00007,United Kingdom,GBP,622.05,124.41,746.46,completed
ORD-001081,2026-06-25T03:13:00+00:00,CUS-00333,North America,USD,469.06,37.52,506.58,refunded
ORD-001082,2026-06-25T04:26:00+00:00,CUS-00324,North America,USD,378.74,30.30,409.04,completed
ORD-001083,2026-06-25T05:39:00+00:00,CUS-00268,Europe,EUR,181.73,36.35,218.08,completed
ORD-001084,2026-06-25T06:52:00+00:00,CUS-00232,North America,USD,228.26,18.26,246.52,completed
ORD-001085,2026-06-25T08:05:00+00:00,CUS-00315,United Kingdom,GBP,625.00,125.00,750.00,completed
ORD-001086,2026-06-25T09:18:00+00:00,CUS-00117,Europe,EUR,579.23,115.85,695.08,pending
ORD-001087,2026-06-25T10:31:00+00:00,CUS-00302,United Kingdom,GBP,580.17,116.03,696.20,completed
ORD-001088,2026-06-25T11:44:00+00:00,CUS-00229,United Kingdom,GBP,108.97,21.79,130.76,refunded
ORD-001089,2026-06-25T12:57:00+00:00,CUS-00224,Europe,EUR,312.65,62.53,375.18,completed
ORD-001090,2026-06-25T14:10:00+00:00,CUS-00234,North America,USD,73.87,5.91,79.78,completed
ORD-001091,2026-06-25T15:23:00+00:00,CUS-00202,North America,USD,421.72,33.74,455.46,completed
ORD-001092,2026-06-25T16:36:00+00:00,CUS-00025,Europe,EUR,573.93,114.79,688.72,completed
ORD-001093,2026-06-25T17:49:00+00:00,CUS-00292,United Kingdom,GBP,90.54,18.11,108.65,completed
ORD-001094,2026-06-25T19:02:00+00:00,CUS-00384,United Kingdom,GBP,341.20,68.24,409.44,completed
ORD-001095,2026-06-25T20:15:00+00:00,CUS-00179,North America,USD,241.88,19.35,261.23,pending
ORD-001096,2026-06-25T21:28:00+00:00,CUS-00230,United Kingdom,GBP,200.35,40.07,240.42,completed
ORD-001097,2026-06-25T22:41:00+00:00,CUS-00006,Europe,EUR,219.79,43.96,263.75,completed
ORD-001098,2026-06-25T23:54:00+00:00,CUS-00375,North America,USD,552.93,44.23,597.16,completed
ORD-001099,2026-06-26T01:07:00+00:00,CUS-00262,North America,USD,544.95,43.60,588.55,completed
ORD-001100,2026-06-26T02:20:00+00:00,CUS-00390,United Kingdom,GBP,533.73,106.75,640.48,completed
ORD-001101,2026-06-26T03:33:00+00:00,CUS-00207,Europe,EUR,541.08,108.22,649.30,completed
ORD-001102,2026-06-26T04:46:00+00:00,CUS-00212,Europe,EUR,447.08,89.42,536.50,refunded
ORD-001103,2026-06-26T05:59:00+00:00,CUS-00099,Europe,EUR,447.14,89.43,536.57,completed
ORD-001104,2026-06-26T07:12:00+00:00,CUS-00322,Europe,EUR,600.08,120.02,720.10,completed
ORD-001105,2026-06-26T08:25:00+00:00,CUS-00246,United Kingdom,GBP,601.20,120.24,721.44,completed
ORD-001106,2026-06-26T09:38:00+00:00,CUS-00098,United Kingdom,GBP,586.21,117.24,703.45,completed
ORD-001107,2026-06-26T10:51:00+00:00,CUS-00339,United Kingdom,GBP,53.60,10.72,64.32,refunded
ORD-001108,2026-06-26T12:04:00+00:00,CUS-00304,United Kingdom,GBP,172.41,34.48,206.89,completed
ORD-001109,2026-06-26T13:17:00+00:00,CUS-00267,United Kingdom,GBP,177.54,35.51,213.05,completed
ORD-001110,2026-06-26T14:30:00+00:00,CUS-00084,United Kingdom,GBP,224.72,44.94,269.66,completed
ORD-001111,2026-06-26T15:43:00+00:00,CUS-00198,Europe,EUR,529.73,105.95,635.68,completed
ORD-001112,2026-06-26T16:56:00+00:00,CUS-00293,North America,USD,288.79,23.10,311.89,completed
ORD-001113,2026-06-26T18:09:00+00:00,CUS-00364,United Kingdom,GBP,146.02,29.20,175.22,completed
ORD-001114,2026-06-26T19:22:00+00:00,CUS-00239,Europe,EUR,541.51,108.30,649.81,completed
ORD-001115,2026-06-26T20:35:00+00:00,CUS-00026,United Kingdom,GBP,316.91,63.38,380.29,completed
ORD-001116,2026-06-26T21:48:00+00:00,CUS-00325,United Kingdom,GBP,190.31,38.06,228.37,refunded
ORD-001117,2026-06-26T23:01:00+00:00,CUS-00055,North America,USD,119.50,9.56,129.06,completed
ORD-001118,2026-06-27T00:14:00+00:00,CUS-00052,North America,USD,399.73,31.98,431.71,pending
ORD-001119,2026-06-27T01:27:00+00:00,CUS-00031,United Kingdom,GBP,463.14,92.63,555.77,pending
ORD-001120,2026-06-27T02:40:00+00:00,CUS-00365,North America,USD,362.46,29.00,391.46,completed
ORD-001121,2026-06-27T03:53:00+00:00,CUS-00289,Europe,EUR,52.05,10.41,62.46,completed
ORD-001122,2026-06-27T05:06:00+00:00,CUS-00346,United Kingdom,GBP,523.33,104.67,628.00,completed
ORD-001123,2026-06-27T06:19:00+00:00,CUS-00141,North America,USD,136.06,10.88,146.94,pending
ORD-001124,2026-06-27T07:32:00+00:00,CUS-00323,United Kingdom,GBP,232.24,46.45,278.69,completed
ORD-001125,2026-06-27T08:45:00+00:00,CUS-00326,Europe,EUR,565.49,113.10,678.59,completed
ORD-001126,2026-06-27T09:58:00+00:00,CUS-00400,Europe,EUR,84.10,16.82,100.92,completed
ORD-001127,2026-06-27T11:11:00+00:00,CUS-00062,United Kingdom,GBP,625.29,125.06,750.35,completed
ORD-001128,2026-06-27T12:24:00+00:00,CUS-00296,Europe,EUR,557.08,111.42,668.50,completed
ORD-001129,2026-06-27T13:37:00+00:00,CUS-00390,North America,USD,272.32,21.79,294.11,completed
ORD-001130,2026-06-27T14:50:00+00:00,CUS-00385,North America,USD,59.34,4.75,64.09,completed
ORD-001131,2026-06-27T16:03:00+00:00,CUS-00352,Europe,EUR,491.00,98.20,589.20,completed
ORD-001132,2026-06-27T17:16:00+00:00,CUS-00124,Europe,EUR,356.15,71.23,427.38,completed
ORD-001133,2026-06-27T18:29:00+00:00,CUS-00346,North America,USD,458.87,36.71,495.58,completed
ORD-001134,2026-06-27T19:42:00+00:00,CUS-00287,North America,USD,634.96,50.80,685.76,refunded
ORD-001135,2026-06-27T20:55:00+00:00,CUS-00197,North America,USD,309.55,24.76,334.31,refunded
ORD-001136,2026-06-27T22:08:00+00:00,CUS-00384,United Kingdom,GBP,352.49,70.50,422.99,completed
ORD-001137,2026-06-27T23:21:00+00:00,CUS-00373,United Kingdom,GBP,109.44,21.89,131.33,completed
ORD-001138,2026-06-28T00:34:00+00:00,CUS-00351,United Kingdom,GBP,245.01,49.00,294.01,completed
ORD-001139,2026-06-28T01:47:00+00:00,CUS-00182,Europe,EUR,572.96,114.59,687.55,completed
ORD-001140,2026-06-28T03:00:00+00:00,CUS-00086,Europe,EUR,89.40,17.88,107.28,completed
ORD-001141,2026-06-28T04:13:00+00:00,CUS-00016,United Kingdom,GBP,39.56,7.91,47.47,completed
ORD-001142,2026-06-28T05:26:00+00:00,CUS-00375,United Kingdom,GBP,118.55,23.71,142.26,completed
ORD-001143,2026-06-28T06:39:00+00:00,CUS-00266,North America,USD,56.82,4.55,61.37,completed
ORD-001144,2026-06-28T07:52:00+00:00,CUS-00080,United Kingdom,GBP,423.19,84.64,507.83,completed
ORD-001145,2026-06-28T09:05:00+00:00,CUS-00058,United Kingdom,GBP,152.56,30.51,183.07,completed
ORD-001146,2026-06-28T10:18:00+00:00,CUS-00198,United Kingdom,GBP,492.78,98.56,591.34,completed
ORD-001147,2026-06-28T11:31:00+00:00,CUS-00259,United Kingdom,GBP,172.04,34.41,206.45,completed
ORD-001148,2026-06-28T12:44:00+00:00,CUS-00140,Europe,EUR,67.53,13.51,81.04,completed
ORD-001149,2026-06-28T13:57:00+00:00,CUS-00109,United Kingdom,GBP,387.37,77.47,464.84,completed
ORD-001150,2026-06-28T15:10:00+00:00,CUS-00151,United Kingdom,GBP,237.19,47.44,284.63,completed
ORD-001151,2026-06-28T16:23:00+00:00,CUS-00349,Europe,EUR,432.15,86.43,518.58,refunded
ORD-001152,2026-06-28T17:36:00+00:00,CUS-00323,Europe,EUR,473.59,94.72,568.31,completed
ORD-001153,2026-06-28T18:49:00+00:00,CUS-00151,Europe,EUR,54.92,10.98,65.90,completed
ORD-001154,2026-06-28T20:02:00+00:00,CUS-00151,United Kingdom,GBP,375.52,75.10,450.62,completed
ORD-001155,2026-06-28T21:15:00+00:00,CUS-00391,Europe,EUR,605.88,121.18,727.06,completed
ORD-001156,2026-06-28T22:28:00+00:00,CUS-00236,Europe,EUR,433.13,86.63,519.76,completed
ORD-001157,2026-06-28T23:41:00+00:00,CUS-00048,North America,USD,309.90,24.79,334.69,refunded
ORD-001158,2026-06-29T00:54:00+00:00,CUS-00103,North America,USD,288.77,23.10,311.87,completed
ORD-001159,2026-06-29T02:07:00+00:00,CUS-00113,United Kingdom,GBP,125.44,25.09,150.53,completed
ORD-001160,2026-06-29T03:20:00+00:00,CUS-00328,United Kingdom,GBP,165.47,33.09,198.56,completed
ORD-001161,2026-06-29T04:33:00+00:00,CUS-00392,United Kingdom,GBP,457.51,91.50,549.01,completed
ORD-001162,2026-06-29T05:46:00+00:00,CUS-00038,North America,USD,548.08,43.85,591.93,completed
ORD-001163,2026-06-29T06:59:00+00:00,CUS-00353,North America,USD,430.94,34.48,465.42,refunded
ORD-001164,2026-06-29T08:12:00+00:00,CUS-00061,Europe,EUR,77.27,15.45,92.72,completed
ORD-001165,2026-06-29T09:25:00+00:00,CUS-00261,Europe,EUR,618.57,123.71,742.28,completed
ORD-001166,2026-06-29T10:38:00+00:00,CUS-00183,Europe,EUR,463.19,92.64,555.83,completed
ORD-001167,2026-06-29T11:51:00+00:00,CUS-00016,United Kingdom,GBP,86.57,17.31,103.88,completed
ORD-001168,2026-06-29T13:04:00+00:00,CUS-00365,United Kingdom,GBP,73.65,14.73,88.38,completed
ORD-001169,2026-06-29T14:17:00+00:00,CUS-00107,North America,USD,362.56,29.00,391.56,completed
ORD-001170,2026-06-29T15:30:00+00:00,CUS-00052,North America,USD,532.08,42.57,574.65,completed
ORD-001171,2026-06-29T16:43:00+00:00,CUS-00200,North America,USD,335.62,26.85,362.47,completed
ORD-001172,2026-06-29T17:56:00+00:00,CUS-00131,Europe,EUR,226.73,45.35,272.08,completed
ORD-001173,2026-06-29T19:09:00+00:00,CUS-00278,United Kingdom,GBP,149.46,29.89,179.35,pending
ORD-001174,2026-06-29T20:22:00+00:00,CUS-00145,United Kingdom,GBP,559.82,111.96,671.78,completed
ORD-001175,2026-06-29T21:35:00+00:00,CUS-00272,United Kingdom,GBP,416.72,83.34,500.06,completed
ORD-001176,2026-06-29T22:48:00+00:00,CUS-00289,Europe,EUR,138.98,27.80,166.78,completed
ORD-001177,2026-06-30T00:01:00+00:00,CUS-00189,North America,USD,454.75,36.38,491.13,completed
ORD-001178,2026-06-30T01:14:00+00:00,CUS-00227,North America,USD,466.29,37.30,503.59,completed
ORD-001179,2026-06-30T02:27:00+00:00,CUS-00364,Europe,EUR,577.30,115.46,692.76,completed
ORD-001180,2026-06-30T03:40:00+00:00,CUS-00321,Europe,EUR,418.00,83.60,501.60,completed
ORD-001181,2026-06-30T04:53:00+00:00,CUS-00040,United Kingdom,GBP,41.29,8.26,49.55,completed
ORD-001182,2026-06-30T06:06:00+00:00,CUS-00139,North America,USD,481.20,38.50,519.70,completed
ORD-001183,2026-06-30T07:19:00+00:00,CUS-00362,North America,USD,335.62,26.85,362.47,completed
ORD-001184,2026-06-30T08:32:00+00:00,CUS-00109,North America,USD,466.14,37.29,503.43,completed
ORD-001185,2026-06-30T09:45:00+00:00,CUS-00354,United Kingdom,GBP,251.51,50.30,301.81,refunded
ORD-001186,2026-06-30T10:58:00+00:00,CUS-00126,United Kingdom,GBP,297.07,59.41,356.48,completed
ORD-001187,2026-06-30T12:11:00+00:00,CUS-00064,Europe,EUR,31.39,6.28,37.67,completed
ORD-001188,2026-06-30T13:24:00+00:00,CUS-00148,North America,USD,558.45,44.68,603.13,completed
ORD-001189,2026-06-30T14:37:00+00:00,CUS-00243,North America,USD,213.13,17.05,230.18,completed
ORD-001190,2026-06-30T15:50:00+00:00,CUS-00056,North America,USD,323.29,25.86,349.15,completed
ORD-001191,2026-06-30T17:03:00+00:00,CUS-00018,North America,USD,472.03,37.76,509.79,completed
ORD-001192,2026-06-30T18:16:00+00:00,CUS-00317,United Kingdom,GBP,314.83,62.97,377.80,completed
ORD-001193,2026-06-30T19:29:00+00:00,CUS-00359,North America,USD,156.65,12.53,169.18,completed
ORD-001194,2026-06-30T20:42:00+00:00,CUS-00010,North America,USD,206.71,16.54,223.25,refunded
ORD-001195,2026-06-30T21:55:00+00:00,CUS-00212,Europe,EUR,178.50,35.70,214.20,pending
ORD-001196,2026-06-30T23:08:00+00:00,CUS-00378,North America,USD,458.19,36.66,494.85,completed
ORD-001197,2026-07-01T00:21:00+00:00,CUS-00291,United Kingdom,GBP,421.29,84.26,505.55,refunded
ORD-001198,2026-07-01T01:34:00+00:00,CUS-00268,Europe,EUR,482.92,96.58,579.50,completed
ORD-001199,2026-07-01T02:47:00+00:00,CUS-00071,Europe,EUR,587.30,117.46,704.76,pending
ORD-001200,2026-07-01T04:00:00+00:00,CUS-00188,Europe,EUR,94.33,18.87,113.20,completed
